,Country,year,life_expectancy
29674,Panama,1958,62.0
29675,Papua New Guinea,1958,43.1
29676,Paraguay,1958,66.9
29677,Peru,1958,42.1
29678,Philippines,1958,59.1
29679,Poland,1958,65.9
29680,Portugal,1958,64.0
29681,Qatar,1958,58.9
29682,Romania,1958,64.2
29683,Russia,1958,66.5
29684,Rwanda,1958,43.5
29685,Samoa,1958,56.8
29686,Sao Tome and Principe,1958,51.2
29687,Saudi Arabia,1958,53.5
29688,Senegal,1958,44.8
29689,Serbia,1958,63.7
29690,Seychelles,1958,59.6
29691,Sierra Leone,1958,38.3
29692,Singapore,1958,64.9
29693,Slovak Republic,1958,69.5
29694,Slovenia,1958,66.9
29695,Solomon Islands,1958,48.4
29696,Somalia,1958,43.1
29697,South Africa,1958,51.7
29698,South Korea,1958,52.2
29699,South Sudan,1958,40.8
29700,Spain,1958,68.6
29701,Sri Lanka,1958,59.1
29702,St. Lucia,1958,57.8
29703,St. Vincent and the Grenadines,1958,55.5
29704,Sudan,1958,47.6
29705,Suriname,1958,60.0
29706,Swaziland,1958,46.2
29707,Sweden,1958,73.0
29708,Switzerland,1958,71.2
29709,Syria,1958,56.0
29710,Tajikistan,1958,52.2
29711,Tanzania,1958,47.7
29712,Thailand,1958,56.4
29713,Timor-Leste,1958,35.9
29714,Togo,1958,42.9
29715,Tonga,1958,61.2
29716,Trinidad and Tobago,1958,61.6
29717,Tunisia,1958,45.4
29718,Turkey,1958,47.5
29719,Turkmenistan,1958,51.5
29720,Uganda,1958,44.0
29721,Ukraine,1958,67.5
29722,United Arab Emirates,1958,52.7
29723,United Kingdom,1958,70.6
29724,United States,1958,69.7
29725,Uruguay,1958,67.2
29726,Uzbekistan,1958,58.4
29727,Vanuatu,1958,48.7
29728,Venezuela,1958,59.9
29729,Vietnam,1958,52.8
29730,Yemen,1958,31.0
29731,Zambia,1958,49.6
29732,Zimbabwe,1958,53.0
29733,Afghanistan,1959,37.9
29734,Albania,1959,61.6
29735,Algeria,1959,51.4
29736,Andorra,1959,
29737,Angola,1959,41.8
29738,Antigua and Barbuda,1959,62.4
29739,Argentina,1959,63.9
29740,Armenia,1959,61.7
29741,Australia,1959,70.8
29742,Austria,1959,68.4
29743,Azerbaijan,1959,57.4
29744,Bahamas,1959,61.6
29745,Bahrain,1959,51.4
29746,Bangladesh,1959,43.3
29747,Barbados,1959,64.0
29748,Belarus,1959,67.8
29749,Belgium,1959,70.3
29750,Belize,1959,60.2
29751,Benin,1959,40.5
29752,Bhutan,1959,41.1
29753,Bolivia,1959,46.0
29754,Bosnia and Herzegovina,1959,59.9
29755,Botswana,1959,51.7
29756,Brazil,1959,56.3
29757,Brunei,1959,60.5
29758,Bulgaria,1959,66.4
29759,Burkina Faso,1959,38.1
29760,Burundi,1959,41.7
29761,Cambodia,1959,43.8
29762,Cameroon,1959,45.6
29763,Canada,1959,70.8
29764,Cape Verde,1959,53.4
29765,Central African Republic,1959,40.9
29766,Chad,1959,44.1
29767,Chile,1959,57.8
29768,China,1959,37.5
29769,Colombia,1959,60.3
29770,Comoros,1959,45.8
29771,"Congo, Dem. Rep.",1959,46.2
29772,"Congo, Rep.",1959,44.3
29773,Costa Rica,1959,62.8
29774,Cote d'Ivoire,1959,41.6
29775,Croatia,1959,63.9
29776,Cuba,1959,65.0
29777,Cyprus,1959,67.3
29778,Czech Republic,1959,70.0
29779,Denmark,1959,72.2
29780,Djibouti,1959,52.0
29781,Dominica,1959,
29782,Dominican Republic,1959,56.1
29783,Ecuador,1959,56.8
29784,Egypt,1959,46.9
29785,El Salvador,1959,52.4
29786,Equatorial Guinea,1959,40.1
29787,Eritrea,1959,41.1
29788,Estonia,1959,68.5
29789,Ethiopia,1959,38.3
29790,Fiji,1959,59.2
29791,Finland,1959,68.5
29792,France,1959,70.5
29793,Gabon,1959,43.3
29794,Gambia,1959,44.6
29795,Georgia,1959,60.6
29796,Germany,1959,69.3
29797,Ghana,1959,50.2
29798,Greece,1959,70.0
29799,Grenada,1959,62.5
29800,Guatemala,1959,44.0
29801,Guinea,1959,41.8
29802,Guinea-Bissau,1959,38.7
29803,Guyana,1959,59.3
29804,Haiti,1959,40.3
29805,Honduras,1959,49.3
29806,Hungary,1959,67.2
29807,Iceland,1959,72.8
29808,India,1959,40.8
29809,Indonesia,1959,45.0
29810,Iran,1959,48.0
29811,Iraq,1959,48.5
29812,Ireland,1959,69.7
29813,Israel,1959,67.0
29814,Italy,1959,69.2
29815,Jamaica,1959,64.1
29816,Japan,1959,67.7
29817,Jordan,1959,53.4
29818,Kazakhstan,1959,59.0
29819,Kenya,1959,50.1
29820,Kiribati,1959,49.3
29821,Kuwait,1959,62.3
29822,Kyrgyz Republic,1959,55.0
29823,Lao,1959,39.5
29824,Latvia,1959,69.3
29825,Lebanon,1959,63.4
29826,Lesotho,1959,51.7
29827,Liberia,1959,40.9
29828,Libya,1959,47.6
29829,Lithuania,1959,67.7
29830,Luxembourg,1959,68.3
29831,"Macedonia, FYR",1959,60.9
29832,Madagascar,1959,44.2
29833,Malawi,1959,40.0
29834,Malaysia,1959,59.0
29835,Maldives,1959,31.8
29836,Mali,1959,33.8
29837,Malta,1959,66.4
29838,Marshall Islands,1959,
29839,Mauritania,1959,46.8
29840,Mauritius,1959,55.7
29841,Mexico,1959,57.0
29842,"Micronesia, Fed. Sts.",1959,55.7
29843,Moldova,1959,59.5
29844,Mongolia,1959,46.8
29845,Montenegro,1959,65.3
29846,Morocco,1959,50.3
29847,Mozambique,1959,41.1
29848,Myanmar,1959,40.2
29849,Namibia,1959,50.8
29850,Nepal,1959,43.3
29851,Netherlands,1959,73.3
29852,New Zealand,1959,71.0
29853,Nicaragua,1959,50.0
29854,Niger,1959,41.8
29855,Nigeria,1959,48.3
29856,North Korea,1959,56.6
29857,Norway,1959,73.5
29858,Oman,1959,42.1
29859,Pakistan,1959,48.1
29860,Palestine,1959,54.0
29861,Panama,1959,62.6
29862,Papua New Guinea,1959,43.7
29863,Paraguay,1959,67.2
29864,Peru,1959,42.5
29865,Philippines,1959,59.4
29866,Poland,1959,65.5
29867,Portugal,1959,63.2
29868,Qatar,1959,59.6
29869,Romania,1959,65.1
29870,Russia,1959,67.2
29871,Rwanda,1959,43.8
29872,Samoa,1959,57.5
29873,Sao Tome and Principe,1959,51.9
29874,Saudi Arabia,1959,54.2
29875,Senegal,1959,45.2
29876,Serbia,1959,64.3
29877,Seychelles,1959,60.2
29878,Sierra Leone,1959,38.7
29879,Singapore,1959,65.5
29880,Slovak Republic,1959,69.1
29881,Slovenia,1959,67.2
29882,Solomon Islands,1959,49.0
29883,Somalia,1959,43.6
29884,South Africa,1959,52.2
29885,South Korea,1959,52.9
29886,South Sudan,1959,41.5
29887,Spain,1959,68.5
29888,Sri Lanka,1959,59.6
29889,St. Lucia,1959,58.6
29890,St. Vincent and the Grenadines,1959,56.6
29891,Sudan,1959,48.0
29892,Suriname,1959,60.4
29893,Swaziland,1959,46.6
29894,Sweden,1959,73.2
29895,Switzerland,1959,71.3
29896,Syria,1959,56.6
29897,Tajikistan,1959,52.6
29898,Tanzania,1959,48.0
29899,Thailand,1959,57.0
29900,Timor-Leste,1959,36.5
29901,Togo,1959,43.7
29902,Tonga,1959,61.5
29903,Trinidad and Tobago,1959,62.3
29904,Tunisia,1959,46.0
29905,Turkey,1959,48.3
29906,Turkmenistan,1959,51.9
29907,Uganda,1959,44.6
29908,Ukraine,1959,67.8
29909,United Arab Emirates,1959,53.8
29910,United Kingdom,1959,70.7
29911,United States,1959,69.9
29912,Uruguay,1959,67.5
29913,Uzbekistan,1959,58.9
29914,Vanuatu,1959,49.4
29915,Venezuela,1959,60.5
29916,Vietnam,1959,53.4
29917,Yemen,1959,32.0
29918,Zambia,1959,50.1
29919,Zimbabwe,1959,53.4
29920,Afghanistan,1960,38.6
29921,Albania,1960,62.7
29922,Algeria,1960,52.0
29923,Andorra,1960,
29924,Angola,1960,42.4
29925,Antigua and Barbuda,1960,62.9
29926,Argentina,1960,64.1
29927,Armenia,1960,62.0
29928,Australia,1960,71.3
29929,Austria,1960,68.7
29930,Azerbaijan,1960,57.8
29931,Bahamas,1960,61.9
29932,Bahrain,1960,52.8
29933,Bangladesh,1960,43.8
29934,Barbados,1960,64.5
29935,Belarus,1960,70.6
29936,Belgium,1960,69.6
29937,Belize,1960,60.7
29938,Benin,1960,41.1
29939,Bhutan,1960,41.7
29940,Bolivia,1960,46.4
29941,Bosnia and Herzegovina,1960,60.6
29942,Botswana,1960,52.1
29943,Brazil,1960,56.8
29944,Brunei,1960,61.0
29945,Bulgaria,1960,69.0
29946,Burkina Faso,1960,38.6
29947,Burundi,1960,42.0
29948,Cambodia,1960,43.9
29949,Cameroon,1960,46.1
29950,Canada,1960,71.1
29951,Cape Verde,1960,53.6
29952,Central African Republic,1960,41.4
29953,Chad,1960,44.5
29954,Chile,1960,58.2
29955,China,1960,30.9
29956,Colombia,1960,61.0
29957,Comoros,1960,46.3
29958,"Congo, Dem. Rep.",1960,46.5
29959,"Congo, Rep.",1960,44.9
29960,Costa Rica,1960,63.4
29961,Cote d'Ivoire,1960,42.4
29962,Croatia,1960,64.4
29963,Cuba,1960,65.6
29964,Cyprus,1960,67.7
29965,Czech Republic,1960,70.6
29966,Denmark,1960,72.2
29967,Djibouti,1960,52.6
29968,Dominica,1960,
29969,Dominican Republic,1960,57.0
29970,Ecuador,1960,57.5
29971,Egypt,1960,47.5
29972,El Salvador,1960,53.2
29973,Equatorial Guinea,1960,40.5
29974,Eritrea,1960,41.4
29975,Estonia,1960,69.2
29976,Ethiopia,1960,39.0
29977,Fiji,1960,59.8
29978,Finland,1960,68.7
29979,France,1960,70.7
29980,Gabon,1960,43.7
29981,Gambia,1960,45.1
29982,Georgia,1960,61.0
29983,Germany,1960,69.2
29984,Ghana,1960,50.8
29985,Greece,1960,70.4
29986,Grenada,1960,63.0
29987,Guatemala,1960,44.6
29988,Guinea,1960,42.1
29989,Guinea-Bissau,1960,39.0
29990,Guyana,1960,59.4
29991,Haiti,1960,40.9
29992,Honduras,1960,50.1
29993,Hungary,1960,68.0
29994,Iceland,1960,74.2
29995,India,1960,41.5
29996,Indonesia,1960,45.9
29997,Iran,1960,48.7
29998,Iraq,1960,49.8
29999,Ireland,1960,70.5
30000,Israel,1960,67.3
30001,Italy,1960,69.1
30002,Jamaica,1960,64.7
30003,Japan,1960,68.0
30004,Jordan,1960,54.2
30005,Kazakhstan,1960,59.4
30006,Kenya,1960,50.9
30007,Kiribati,1960,49.8
30008,Kuwait,1960,63.2
30009,Kyrgyz Republic,1960,55.5
30010,Lao,1960,39.7
30011,Latvia,1960,70.2
30012,Lebanon,1960,63.7
30013,Lesotho,1960,52.4
30014,Liberia,1960,41.3
30015,Libya,1960,49.5
30016,Lithuania,1960,70.3
30017,Luxembourg,1960,69.5
30018,"Macedonia, FYR",1960,61.6
30019,Madagascar,1960,44.8
30020,Malawi,1960,40.3
30021,Malaysia,1960,59.6
30022,Maldives,1960,32.2
30023,Mali,1960,34.0
30024,Malta,1960,66.7
30025,Marshall Islands,1960,
30026,Mauritania,1960,47.5
30027,Mauritius,1960,56.8
30028,Mexico,1960,57.7
30029,"Micronesia, Fed. Sts.",1960,56.1
30030,Moldova,1960,59.9
30031,Mongolia,1960,47.7
30032,Montenegro,1960,66.0
30033,Morocco,1960,50.7
30034,Mozambique,1960,41.7
30035,Myanmar,1960,40.8
30036,Namibia,1960,51.5
30037,Nepal,1960,43.8
30038,Netherlands,1960,73.5
30039,New Zealand,1960,71.5
30040,Nicaragua,1960,50.8
30041,Niger,1960,42.0
30042,Nigeria,1960,49.0
30043,North Korea,1960,57.3
30044,Norway,1960,73.5
30045,Oman,1960,43.0
30046,Pakistan,1960,49.1
30047,Palestine,1960,54.7
30048,Panama,1960,63.2
30049,Papua New Guinea,1960,44.4
30050,Paraguay,1960,67.4
30051,Peru,1960,43.0
30052,Philippines,1960,59.8
30053,Poland,1960,67.8
30054,Portugal,1960,64.4
30055,Qatar,1960,60.3
30056,Romania,1960,66.0
30057,Russia,1960,68.2
30058,Rwanda,1960,44.2
30059,Samoa,1960,58.2
30060,Sao Tome and Principe,1960,52.5
30061,Saudi Arabia,1960,54.9
30062,Senegal,1960,45.5
30063,Serbia,1960,64.8
30064,Seychelles,1960,60.9
30065,Sierra Leone,1960,39.1
30066,Singapore,1960,66.0
30067,Slovak Republic,1960,70.5
30068,Slovenia,1960,67.4
30069,Solomon Islands,1960,49.5
30070,Somalia,1960,44.2
30071,South Africa,1960,52.7
30072,South Korea,1960,53.6
30073,South Sudan,1960,42.3
30074,Spain,1960,69.0
30075,Sri Lanka,1960,60.0
30076,St. Lucia,1960,59.5
30077,St. Vincent and the Grenadines,1960,57.8
30078,Sudan,1960,48.5
30079,Suriname,1960,60.8
30080,Swaziland,1960,47.0
30081,Sweden,1960,72.9
30082,Switzerland,1960,71.3
30083,Syria,1960,57.2
30084,Tajikistan,1960,52.9
30085,Tanzania,1960,48.4
30086,Thailand,1960,57.6
30087,Timor-Leste,1960,37.1
30088,Togo,1960,44.4
30089,Tonga,1960,61.9
30090,Trinidad and Tobago,1960,63.0
30091,Tunisia,1960,46.7
30092,Turkey,1960,49.1
30093,Turkmenistan,1960,52.3
30094,Uganda,1960,45.2
30095,Ukraine,1960,69.4
30096,United Arab Emirates,1960,55.0
30097,United Kingdom,1960,71.0
30098,United States,1960,69.9
30099,Uruguay,1960,67.7
30100,Uzbekistan,1960,59.3
30101,Vanuatu,1960,50.1
30102,Venezuela,1960,61.1
30103,Vietnam,1960,53.9
30104,Yemen,1960,33.0
30105,Zambia,1960,50.6
30106,Zimbabwe,1960,53.8
30107,Afghanistan,1961,39.4
30108,Albania,1961,63.7
30109,Algeria,1961,52.6
30110,Andorra,1961,
30111,Angola,1961,43.0
30112,Antigua and Barbuda,1961,63.4
30113,Argentina,1961,64.2
30114,Armenia,1961,62.4
30115,Australia,1961,71.5
30116,Austria,1961,69.7
30117,Azerbaijan,1961,58.1
30118,Bahamas,1961,62.2
30119,Bahrain,1961,54.2
30120,Bangladesh,1961,44.3
30121,Barbados,1961,65.0
30122,Belarus,1961,71.3
30123,Belgium,1961,70.5
30124,Belize,1961,61.3
30125,Benin,1961,41.6
30126,Bhutan,1961,42.3
30127,Bolivia,1961,46.7
30128,Bosnia and Herzegovina,1961,61.2
30129,Botswana,1961,52.5
30130,Brazil,1961,57.4
30131,Brunei,1961,61.6
30132,Bulgaria,1961,70.0
30133,Burkina Faso,1961,39.2
30134,Burundi,1961,42.3
30135,Cambodia,1961,44.1
30136,Cameroon,1961,46.6
30137,Canada,1961,71.4
30138,Cape Verde,1961,53.8
30139,Central African Republic,1961,42.0
30140,Chad,1961,44.9
30141,Chile,1961,58.6
30142,China,1961,33.3
30143,Colombia,1961,61.6
30144,Comoros,1961,46.7
30145,"Congo, Dem. Rep.",1961,46.8
30146,"Congo, Rep.",1961,45.4
30147,Costa Rica,1961,64.0
30148,Cote d'Ivoire,1961,43.3
30149,Croatia,1961,64.8
30150,Cuba,1961,66.3
30151,Cyprus,1961,68.0
30152,Czech Republic,1961,70.8
30153,Denmark,1961,72.4
30154,Djibouti,1961,53.2
30155,Dominica,1961,
30156,Dominican Republic,1961,57.8
30157,Ecuador,1961,58.3
30158,Egypt,1961,48.1
30159,El Salvador,1961,54.0
30160,Equatorial Guinea,1961,40.9
30161,Eritrea,1961,41.7
30162,Estonia,1961,69.5
30163,Ethiopia,1961,39.7
30164,Fiji,1961,60.3
30165,Finland,1961,68.8
30166,France,1961,71.3
30167,Gabon,1961,44.1
30168,Gambia,1961,45.7
30169,Georgia,1961,61.3
30170,Germany,1961,69.8
30171,Ghana,1961,51.3
30172,Greece,1961,70.9
30173,Grenada,1961,63.5
30174,Guatemala,1961,45.1
30175,Guinea,1961,42.5
30176,Guinea-Bissau,1961,39.1
30177,Guyana,1961,59.5
30178,Haiti,1961,41.4
30179,Honduras,1961,50.9
30180,Hungary,1961,68.9
30181,Iceland,1961,73.6
30182,India,1961,42.2
30183,Indonesia,1961,46.7
30184,Iran,1961,49.3
30185,Iraq,1961,51.1
30186,Ireland,1961,69.9
30187,Israel,1961,67.6
30188,Italy,1961,69.8
30189,Jamaica,1961,65.3
30190,Japan,1961,68.6
30191,Jordan,1961,55.1
30192,Kazakhstan,1961,59.9
30193,Kenya,1961,51.7
30194,Kiribati,1961,50.3
30195,Kuwait,1961,64.0
30196,Kyrgyz Republic,1961,55.9
30197,Lao,1961,40.0
30198,Latvia,1961,70.4
30199,Lebanon,1961,64.0
30200,Lesotho,1961,53.0
30201,Liberia,1961,41.6
30202,Libya,1961,51.4
30203,Lithuania,1961,70.5
30204,Luxembourg,1961,70.0
30205,"Macedonia, FYR",1961,62.2
30206,Madagascar,1961,45.4
30207,Malawi,1961,40.5
30208,Malaysia,1961,60.2
30209,Maldives,1961,32.8
30210,Mali,1961,34.3
30211,Malta,1961,67.0
30212,Marshall Islands,1961,
30213,Mauritania,1961,48.3
30214,Mauritius,1961,57.7
30215,Mexico,1961,58.3
30216,"Micronesia, Fed. Sts.",1961,56.4
30217,Moldova,1961,60.2
30218,Mongolia,1961,48.6
30219,Montenegro,1961,66.8
30220,Morocco,1961,51.2
30221,Mozambique,1961,42.3
30222,Myanmar,1961,41.4
30223,Namibia,1961,52.3
30224,Nepal,1961,44.3
30225,Netherlands,1961,73.7
30226,New Zealand,1961,71.2
30227,Nicaragua,1961,51.5
30228,Niger,1961,42.1
30229,Nigeria,1961,49.8
30230,North Korea,1961,57.7
30231,Norway,1961,73.5
30232,Oman,1961,43.8
30233,Pakistan,1961,50.1
30234,Palestine,1961,55.3
30235,Panama,1961,63.7
30236,Papua New Guinea,1961,45.2
30237,Paraguay,1961,67.7
30238,Peru,1961,43.4
30239,Philippines,1961,60.1
30240,Poland,1961,68.0
30241,Portugal,1961,63.1
30242,Qatar,1961,61.1
30243,Romania,1961,66.7
30244,Russia,1961,68.5
30245,Rwanda,1961,44.5
30246,Samoa,1961,58.9
30247,Sao Tome and Principe,1961,53.1
30248,Saudi Arabia,1961,55.6
30249,Senegal,1961,45.8
30250,Serbia,1961,65.4
30251,Seychelles,1961,61.5
30252,Sierra Leone,1961,39.4
30253,Singapore,1961,66.4
30254,Slovak Republic,1961,70.9
30255,Slovenia,1961,67.6
30256,Solomon Islands,1961,50.0
30257,Somalia,1961,44.7
30258,South Africa,1961,53.2
30259,South Korea,1961,54.4
30260,South Sudan,1961,42.9
30261,Spain,1961,69.4
30262,Sri Lanka,1961,60.4
30263,St. Lucia,1961,60.4
30264,St. Vincent and the Grenadines,1961,58.9
30265,Sudan,1961,48.9
30266,Suriname,1961,61.2
30267,Swaziland,1961,47.3
30268,Sweden,1961,73.4
30269,Switzerland,1961,71.6
30270,Syria,1961,57.9
30271,Tajikistan,1961,53.3
30272,Tanzania,1961,48.7
30273,Thailand,1961,58.2
30274,Timor-Leste,1961,37.6
30275,Togo,1961,45.2
30276,Tonga,1961,62.3
30277,Trinidad and Tobago,1961,63.6
30278,Tunisia,1961,47.5
30279,Turkey,1961,49.9
30280,Turkmenistan,1961,52.7
30281,Uganda,1961,45.8
30282,Ukraine,1961,69.7
30283,United Arab Emirates,1961,56.1
30284,United Kingdom,1961,70.7
30285,United States,1961,70.3
30286,Uruguay,1961,68.0
30287,Uzbekistan,1961,59.7
30288,Vanuatu,1961,50.8
30289,Venezuela,1961,61.7
30290,Vietnam,1961,54.5
30291,Yemen,1961,33.9
30292,Zambia,1961,51.1
30293,Zimbabwe,1961,54.3
30294,Afghanistan,1962,40.1
30295,Albania,1962,64.6
30296,Algeria,1962,53.2
30297,Andorra,1962,
30298,Angola,1962,43.6
30299,Antigua and Barbuda,1962,63.8
30300,Argentina,1962,64.3
30301,Armenia,1962,62.7
30302,Australia,1962,71.3
30303,Austria,1962,69.5
30304,Azerbaijan,1962,58.5
30305,Bahamas,1962,62.6
30306,Bahrain,1962,55.6
30307,Bangladesh,1962,44.9
30308,Barbados,1962,65.6
30309,Belarus,1962,70.0
30310,Belgium,1962,70.2
30311,Belize,1962,61.9
30312,Benin,1962,42.2
30313,Bhutan,1962,42.9
30314,Bolivia,1962,47.1
30315,Bosnia and Herzegovina,1962,61.9
30316,Botswana,1962,52.9
30317,Brazil,1962,57.9
30318,Brunei,1962,62.1
30319,Bulgaria,1962,69.3
30320,Burkina Faso,1962,39.8
30321,Burundi,1962,42.7
30322,Cambodia,1962,44.3
30323,Cameroon,1962,47.2
30324,Canada,1962,71.4
30325,Cape Verde,1962,53.9
30326,Central African Republic,1962,42.5
30327,Chad,1962,45.3
30328,Chile,1962,59.0
30329,China,1962,43.5
30330,Colombia,1962,62.2
30331,Comoros,1962,47.1
30332,"Congo, Dem. Rep.",1962,47.1
30333,"Congo, Rep.",1962,46.0
30334,Costa Rica,1962,64.6
30335,Cote d'Ivoire,1962,44.1
30336,Croatia,1962,65.1
30337,Cuba,1962,67.0
30338,Cyprus,1962,68.3
30339,Czech Republic,1962,70.0
30340,Denmark,1962,72.3
30341,Djibouti,1962,53.8
30342,Dominica,1962,
30343,Dominican Republic,1962,58.7
30344,Ecuador,1962,59.0
30345,Egypt,1962,48.6
30346,El Salvador,1962,54.7
30347,Equatorial Guinea,1962,41.2
30348,Eritrea,1962,42.0
30349,Estonia,1962,69.7
30350,Ethiopia,1962,40.4
30351,Fiji,1962,60.8
30352,Finland,1962,68.5
30353,France,1962,70.8
30354,Gabon,1962,44.7
30355,Gambia,1962,46.3
30356,Georgia,1962,61.7
30357,Germany,1962,69.9
30358,Ghana,1962,51.8
30359,Greece,1962,71.2
30360,Grenada,1962,64.0
30361,Guatemala,1962,45.7
30362,Guinea,1962,42.8
30363,Guinea-Bissau,1962,39.3
30364,Guyana,1962,59.7
30365,Haiti,1962,42.0
30366,Honduras,1962,51.6
30367,Hungary,1962,67.9
30368,Iceland,1962,73.8
30369,India,1962,43.0
30370,Indonesia,1962,47.5
30371,Iran,1962,50.0
30372,Iraq,1962,52.3
30373,Ireland,1962,70.2
30374,Israel,1962,67.9
30375,Italy,1962,69.1
30376,Jamaica,1962,65.8
30377,Japan,1962,68.9
30378,Jordan,1962,55.9
30379,Kazakhstan,1962,60.4
30380,Kenya,1962,52.4
30381,Kiribati,1962,50.8
30382,Kuwait,1962,64.7
30383,Kyrgyz Republic,1962,56.4
30384,Lao,1962,40.2
30385,Latvia,1962,69.8
30386,Lebanon,1962,64.3
30387,Lesotho,1962,53.6
30388,Liberia,1962,42.1
30389,Libya,1962,53.4
30390,Lithuania,1962,69.4
30391,Luxembourg,1962,69.1
30392,"Macedonia, FYR",1962,62.9
30393,Madagascar,1962,46.0
30394,Malawi,1962,40.8
30395,Malaysia,1962,60.7
30396,Maldives,1962,33.4
30397,Mali,1962,34.5
30398,Malta,1962,67.3
30399,Marshall Islands,1962,
30400,Mauritania,1962,49.1
30401,Mauritius,1962,58.6
30402,Mexico,1962,58.9
30403,"Micronesia, Fed. Sts.",1962,56.8
30404,Moldova,1962,60.5
30405,Mongolia,1962,49.5
30406,Montenegro,1962,67.5
30407,Morocco,1962,51.7
30408,Mozambique,1962,42.9
30409,Myanmar,1962,42.1
30410,Namibia,1962,53.0
30411,Nepal,1962,44.9
30412,Netherlands,1962,73.3
30413,New Zealand,1962,71.4
30414,Nicaragua,1962,52.3
30415,Niger,1962,42.3
30416,Nigeria,1962,50.5
30417,North Korea,1962,58.3
30418,Norway,1962,73.4
30419,Oman,1962,44.6
30420,Pakistan,1962,51.1
30421,Palestine,1962,56.0
30422,Panama,1962,64.3
30423,Papua New Guinea,1962,46.0
30424,Paraguay,1962,68.0
30425,Peru,1962,43.8
30426,Philippines,1962,60.4
30427,Poland,1962,67.6
30428,Portugal,1962,64.6
30429,Qatar,1962,61.8
30430,Romania,1962,67.3
30431,Russia,1962,68.1
30432,Rwanda,1962,44.8
30433,Samoa,1962,59.5
30434,Sao Tome and Principe,1962,53.7
30435,Saudi Arabia,1962,56.3
30436,Senegal,1962,46.0
30437,Serbia,1962,66.0
30438,Seychelles,1962,62.1
30439,Sierra Leone,1962,39.8
30440,Singapore,1962,66.8
30441,Slovak Republic,1962,70.4
30442,Slovenia,1962,67.8
30443,Solomon Islands,1962,50.5
30444,Somalia,1962,45.3
30445,South Africa,1962,53.6
30446,South Korea,1962,55.1
30447,South Sudan,1962,43.6
30448,Spain,1962,69.4
30449,Sri Lanka,1962,60.9
30450,St. Lucia,1962,61.2
30451,St. Vincent and the Grenadines,1962,59.9
30452,Sudan,1962,49.3
30453,Suriname,1962,61.5
30454,Swaziland,1962,47.7
30455,Sweden,1962,73.2
30456,Switzerland,1962,71.2
30457,Syria,1962,58.5
30458,Tajikistan,1962,53.6
30459,Tanzania,1962,49.0
30460,Thailand,1962,58.7
30461,Timor-Leste,1962,38.2
30462,Togo,1962,45.9
30463,Tonga,1962,62.7
30464,Trinidad and Tobago,1962,64.1
30465,Tunisia,1962,48.3
30466,Turkey,1962,50.8
30467,Turkmenistan,1962,53.1
30468,Uganda,1962,46.4
30469,Ukraine,1962,69.1
30470,United Arab Emirates,1962,57.2
30471,United Kingdom,1962,70.8
30472,United States,1962,70.2
30473,Uruguay,1962,68.2
30474,Uzbekistan,1962,60.2
30475,Vanuatu,1962,51.5
30476,Venezuela,1962,62.4
30477,Vietnam,1962,55.0
30478,Yemen,1962,34.9
30479,Zambia,1962,51.5
30480,Zimbabwe,1962,54.6
30481,Afghanistan,1963,40.8
30482,Albania,1963,65.3
30483,Algeria,1963,53.8
30484,Andorra,1963,
30485,Angola,1963,44.3
30486,Antigua and Barbuda,1963,64.2
30487,Argentina,1963,64.3
30488,Armenia,1963,63.1
30489,Australia,1963,71.4
30490,Austria,1963,69.6
30491,Azerbaijan,1963,58.9
30492,Bahamas,1963,62.9
30493,Bahrain,1963,57.0
30494,Bangladesh,1963,45.3
30495,Barbados,1963,66.1
30496,Belarus,1963,70.6
30497,Belgium,1963,70.0
30498,Belize,1963,62.4
30499,Benin,1963,42.8
30500,Bhutan,1963,43.4
30501,Bolivia,1963,47.5
30502,Bosnia and Herzegovina,1963,62.5
30503,Botswana,1963,53.3
30504,Brazil,1963,58.4
30505,Brunei,1963,62.6
30506,Bulgaria,1963,70.1
30507,Burkina Faso,1963,40.4
30508,Burundi,1963,43.0
30509,Cambodia,1963,44.5
30510,Cameroon,1963,47.7
30511,Canada,1963,71.4
30512,Cape Verde,1963,54.1
30513,Central African Republic,1963,43.0
30514,Chad,1963,45.7
30515,Chile,1963,59.5
30516,China,1963,50.7
30517,Colombia,1963,62.7
30518,Comoros,1963,47.6
30519,"Congo, Dem. Rep.",1963,47.4
30520,"Congo, Rep.",1963,46.4
30521,Costa Rica,1963,65.2
30522,Cote d'Ivoire,1963,44.9
30523,Croatia,1963,65.5
30524,Cuba,1963,67.6
30525,Cyprus,1963,68.5
30526,Czech Republic,1963,70.5
30527,Denmark,1963,72.4
30528,Djibouti,1963,54.4
30529,Dominica,1963,
30530,Dominican Republic,1963,59.5
30531,Ecuador,1963,59.6
30532,Egypt,1963,49.1
30533,El Salvador,1963,55.4
30534,Equatorial Guinea,1963,41.6
30535,Eritrea,1963,42.3
30536,Estonia,1963,69.7
30537,Ethiopia,1963,41.0
30538,Fiji,1963,61.2
30539,Finland,1963,68.9
30540,France,1963,70.6
30541,Gabon,1963,45.3
30542,Gambia,1963,47.0
30543,Georgia,1963,62.0
30544,Germany,1963,70.0
30545,Ghana,1963,52.3
30546,Greece,1963,71.6
30547,Grenada,1963,64.5
30548,Guatemala,1963,46.2
30549,Guinea,1963,43.0
30550,Guinea-Bissau,1963,39.5
30551,Guyana,1963,59.8
30552,Haiti,1963,42.5
30553,Honduras,1963,52.4
30554,Hungary,1963,68.9
